TF,target,importance
PPP1R10,WAS,0.003453662724582108
XRCC1,FLJ37453,0.003453557490634306
NFATC2,VPS16,0.003453458393253895
TOB2,PRIM2,0.0034533801062877393
RORA,TBK1,0.0034531650429967748
KDM5A,JAZF1,0.003452298192905364
ZNF451,FLT3LG,0.0034521926895342255
XRCC1,TARBP2,0.003451651446904888
ELK3,FIG4,0.003451211407231399
RNF138,FAM168B,0.0034511025783936743
RNF138,DISC1,0.003450690026202599
AGAP2,NUP88,0.0034500479389672333
ING3,CEP164,0.0034498040026881335
ZNF493,C1RL-AS1,0.0034494717951571857
FANK1,RPRD2,0.0034491594525810237
HOXB2,NAPEPLD,0.0034489909108516245
RORA,ACVR1,0.003448901272942033
ZNF493,CD1A,0.003448801763021709
KLF2,SNAI3,0.0034487948917012673
TCF7,ACOT2,0.0034485025303813456
SP3,CD300A,0.0034479078826008566
ELK3,ACSL3,0.003447817474684632
TOB2,RP11-214O1.2,0.0034474052756113616
CTBP1,TM7SF2,0.0034468074597017295
REL,SAMD3,0.003446362683060556
RNF138,NEK5,0.003446054534743926
HIST1H2BN,AP1G1,0.003445330562139507
ZNF302,KRT81,0.0034446948936464844
KDM5A,CFD,0.003444630249283355
ZNF91,GDPD5,0.003444071939656166
FANK1,PRR34,0.0034440610937706046
IKZF3,TSPAN4,0.003442681047852652
HIST1H2BN,MIS12,0.0034425304813424473
FANK1,RP11-380N8.7,0.0034423647538204577
RNF138,BTN2A1,0.003442154546265348
REL,BOD1L1,0.003440979853477215
RORA,LINC-PINT,0.00344057414965124
TOB2,RP11-390P24.1,0.0034402931141997014
RORA,NAPA-AS1,0.0034401715712303288
RNF138,TRIM16,0.003439890814334059
PBX4,GNL3L,0.0034397922714207423
ZNF451,DPH7,0.0034396101098809408
RUNX3,ATM,0.0034394109748465433
ELF1,MAL,0.0034391700642822463
HIST1H2BN,AP5M1,0.0034372034743077712
ELK3,FOLR2,0.0034368776668852645
ZNF683,IDUA,0.003436835018514667
IKZF3,SERPING1,0.00343655768690679
FLI1,RP11-147L13.15,0.0034364954601222974
FLI1,MDC1,0.0034362945184152655
RNF138,ASXL2,0.0034362551466438104
PBX4,C18orf25,0.003435731800678628
PBX4,DNAJC5,0.0034354208610314087
ELK3,USP20,0.0034351643902111114
KLF2,MAN2A1,0.00343504699613957
REL,GNMT,0.003434945189487831
KDM5A,ZDHHC7,0.0034347271443501614
PHTF1,MRPS10,0.0034341586384738876
ZNF394,ZNF793,0.0034338349200561664
ZFP14,APBB1IP,0.0034336087299480958
POU6F1,ARHGAP12,0.003433520464301768
FANK1,KLRF1,0.003433002154877548
ZNF394,BRD3,0.0034323010001090577
FANK1,PDE6G,0.0034319467643582156
ID1,LYAR,0.0034312009899143967
FANK1,RP1-34B20.21,0.0034311934277227703
ZNF302,ZNF587B,0.0034311442740357656
RNF138,AGPS,0.0034311245660422146
ID1,R3HDM2,0.0034310896174968354
WRNIP1,FBXO9,0.003430452431102326
TRMT1,NUDT17,0.0034296100722503928
XRCC1,FGD3,0.0034290812418133515
ZFP14,BIRC2,0.0034290287392386167
TOB2,MTRNR2L8,0.0034288059408887923
TRMT1,MON2,0.0034284322415410904
TOB2,RP11-326I11.3,0.003428417052275176
KLF2,MON2,0.0034281737647439245
ZNF493,CLSTN3,0.0034276356127427698
HIST1H2BN,CCL4,0.003427467194987917
NFATC2,TMEM147-AS1,0.00342601506927665
TOB2,GABBR1,0.003425793538563366
NR4A1,ZNF793,0.003425153992676136
ELF1,CSRNP1,0.0034240316868391625
TOB2,ACAD11,0.003423905966050668
ZNF33A,SPATC1L,0.003423631878790567
ZNF302,TCTE3,0.00342279671184758
PPP1R10,TMEM170A,0.003422488334617303
ING3,PTPN11,0.0034221764160721462
FOSB,NMT2,0.003421283258124742
PBX4,FLCN,0.003421207125741293
KLF2,SYNRG,0.0034210774678787303
PPP1R10,DDX10,0.003421071311464939
FLI1,MIA3,0.0034209883666155363
FANK1,FSTL1,0.0034203693103884206
TRMT1,AKT1,0.0034202072506035563
ELK3,TARSL2,0.003420172893212825
REL,FHL3,0.003420100753976055
XRCC1,DCN,0.0034197782787150693
NPDC1,VPS16,0.00341962839736608
NFATC2,SLC17A5,0.0034191461136070084
RORA,PRIM2,0.0034191251635163388
RORA,ZNF276,0.0034189378530916255
IKZF3,PSMG3-AS1,0.003418698342334691
FANK1,ZC3H12D,0.003418240754942979
RORA,EIF5A2,0.003417446396629454
ZNF493,PGS1,0.0034170327058650144
RNF138,DDX27,0.003416024298881084
TOB2,AMPD2,0.0034156887579270675
ZNF451,WAS,0.003415335279942978
REL,CTBP1,0.0034150397630101238
FLI1,ACAD11,0.0034142275631310302
REL,ZNF528,0.0034141452347293566
SP3,ACKR1,0.0034138249970843697
ELK3,MAN2A2,0.0034137047409346926
RNF138,MAP3K1,0.0034129587340695983
REL,RGS22,0.0034123478872765804
HIST2H2BE,PIEZO1,0.0034115027165153486
SP3,SERPINF1,0.0034112615793576466
PPP1R10,MRPS27,0.003411083938015989
ZNF683,C8orf44,0.0034109151861001223
PBX4,PDE4B,0.0034106743927423667
RORA,RGS22,0.0034103638170865963
TCF7,TUBGCP4,0.003410040915199366
KDM5A,AARS,0.0034095339481970592
IKZF3,RP11-332H14.2,0.0034094177547619787
NFATC2,ZNF320,0.0034090194438629435
PPP1R10,SPTSSB,0.003408790965657791
RNF138,PSME4,0.003408317638101196
TCF7,FLCN,0.0034081250708464733
ID1,TNC,0.003407876862323955
ELF1,APPL1,0.003407545758175186
ELK3,THAP2,0.003406662224933633
RORA,CTD-3185P2.1,0.003406553040594748
RORA,ZDHHC7,0.0034065259316680852
NFATC2,ZC3H18,0.003405987409173558
KDM5A,KIAA1841,0.0034056095358776803
RORA,CTD-3138B18.5,0.003405562775476022
ZNF341,SLAMF6,0.003405504864543545
NPDC1,HDAC4,0.0034053043611639473
FLI1,REEP2,0.0034049885274278317
FLI1,GPM6B,0.003404851717601071
AGAP2,NPRL3,0.0034046632226435386
HIST2H2BE,PTPN22,0.003404557351592866
TCF7,KDM4C,0.0034042327155737115
REL,IRAK1,0.003403998986232546
NFATC2,SYNJ2BP,0.0034033751007583653
RORA,CSF2,0.003403001807154347
ELK3,GSN,0.003402271902259171
KLF2,FOXP4,0.003402165118112263
TCF7,OTUD6B,0.003402039268637184
ARFGAP1,TMTC4,0.0034015753305221084
ZNF267,CTD-3184A7.4,0.0034015172277021047
RNF138,HSH2D,0.0034007008344104812
SP3,CTDSPL2,0.003400386885292807
ID1,PDE6G,0.003400160151581405
RNF138,MAPKAPK2,0.0034001538537581527
NFATC2,ACAD8,0.0033999759025664985
REL,HIST1H3H,0.003399889136109818
XRCC4,USP8,0.003399552554209699
RORA,MBTPS1,0.003399462415945896
ZNF451,FAR1,0.0033988282413212395
ID1,PPCDC,0.003398604759427715
ZFP14,WRNIP1,0.003397708627131171
KLF2,TSPAN4,0.0033974581080110583
PBX4,HHLA3,0.003397280466904739
HIST1H2BN,WDR89,0.0033971342267502414
TCF7,RP11-332H14.2,0.00339679733318822
CXXC1,CLP1,0.0033956493363049853
KDM5A,TARBP2,0.003395516338314899
FLI1,RTKN2,0.003395148902861571
NR4A1,RBM23,0.003394113753524409
NFATC2,SERPINF1,0.0033938154290591824
KDM5B,ZNF451,0.003393518498067419
NR4A1,TSEN15,0.0033933381924898596
REL,ID1,0.0033932593383106564
PPP1R10,TUBGCP3,0.003393243193270806
FLI1,FNTB,0.0033931619238201497
NFATC2,KLRC2,0.0033925508876017692
PPP1R10,AARS,0.0033923907781625907
PPP1R10,MRM1,0.003392082131613125
ZNF302,RP3-477O4.14,0.0033916788254040454
ZNF493,STK32C,0.003391389280143675
TOB2,ORAI3,0.0033911097332407422
ZNF26,DPH7,0.003390933535105831
KLF2,R3HDM2,0.0033906438672665004
REL,ARHGAP44,0.0033896018930775003
FLI1,DENND1A,0.0033894626299857435
KDM5B,SBSN,0.003388823962583049
PPP1R10,HID1,0.0033887336504492423
ELK3,GDF11,0.0033885759291880364
NPDC1,DDX11,0.003387612721334178
ELK3,NCOA3,0.003387449447646323
ING3,ADH1B,0.003387274996549659
FLI1,CXCR3,0.0033871282521506386
KLF2,UFSP1,0.003386599667606255
ZNF302,RP11-356J5.12,0.003386274783491063
TOB2,CTSS,0.0033862409481779585
R3HDM2,LBH,0.0033853373247668293
ING3,RAB3IP,0.003384701383361009
RNF138,RCHY1,0.003383307937879845
NFATC1,RBM4,0.003382414459640868
TCF7,NIN,0.0033823921310545246
SPATS2,SSH1,0.0033822981289098695
PPP1R10,MON2,0.0033820978281399543
KDM5A,ZNF493,0.003381177499130865
NFATC2,LINC00672,0.0033808455514638134
RNF138,CYB561D2,0.0033807396391989427
PBX4,CDK11A,0.0033803455890228126
AGAP2,CEBPE,0.003380266017075201
ETS1,SETDB2,0.0033802114572387388
RNF138,ZNF224,0.0033799678847752103
TOB2,SNAP47,0.0033793528106587354
EIF5A2,FAM65B,0.0033789474449281024
RNF138,A1BG-AS1,0.0033787042636014525
FANK1,TRBV14,0.0033786004222626127
KLF2,LMBRD2,0.00337798416246408
R3HDM2,C5orf56,0.003377687728755885
XRCC1,IQCB1,0.003377632001035467
FLI1,C11orf21,0.003377102212823088
HIST1H2BN,CA5B,0.0033770276820292346
TOB2,OFD1,0.003376991710301771
ING3,UBE3D,0.003376972520686119
ELK3,MLYCD,0.003376408654562163
ETS1,IRF2BP1,0.0033764055628732023
ZFP14,LINC01215,0.003376364083097622
TOB2,POLG2,0.003376155210295041
FANK1,MBD1,0.0033757597068330815
HIST1H2BN,MESDC1,0.003375450170865257
TCF7,FBRS,0.003375359215071173
ID1,PHF3,0.0033752814907477995
KDM5A,BRCA2,0.003375223473994441
ETS1,BEX5,0.0033750493278613906
PBX4,WDR89,0.0033743098413776687
ELK3,TINAGL1,0.0033740942320431987
TCF7,DYRK4,0.0033732604079518974
HIST2H2BE,PTGER2,0.0033730215992911153
SP3,TINAGL1,0.003371976289555196
TCF7,RP1-34B20.21,0.003370683598199836
TOB2,ZNF587B,0.003369784780069376
FLI1,CLIP4,0.003369782792265026
IKZF3,SEC24C,0.0033692986921455862
PPP1R10,GPR18,0.0033692481048487773
PBX4,NFATC1,0.003368735417648484
REL,B3GAT2,0.003368610350790796
HOXB2,WAC-AS1,0.003368474229694188
ZNF341,HS2ST1,0.003368325724825115
ZFP14,EPM2AIP1,0.0033679479614152075
TCF7,ZNF426,0.003367368685875446
NPDC1,RP11-25K19.1,0.0033672172108904184
REL,VPS50,0.003367062138301014
HIST1H2BN,AC009403.2,0.003366742889346937
ZFP14,CAMK4,0.003366162823145151
IKZF3,ANGEL2,0.003365641974232878
ID1,PRR7,0.003365543017527706
RORA,RBBP5,0.003365330464984657
REL,ERICH6-AS1,0.003365097526829675
PHF21A,B3GNTL1,0.003364971810220131
ZNF33A,SPATS2,0.0033644352823240546
AGAP2,SLAMF6,0.0033638463163135983
RNF138,FOXP4,0.0033631170027454264
ZNF33A,GABBR1,0.003362434272852753
MTERF1,RP11-266L9.5,0.0033620628697873132
ZNF33A,E2F5,0.0033615335136974165
IKZF3,TRAPPC2,0.0033613372556367694
JAZF1,A2M,0.003361317314972921
ZNF276,FLCN,0.0033609408529304114
FANK1,SH3D21,0.0033607533010913855
IKZF3,RGS5,0.003360163042624991
JAZF1,PYHIN1,0.0033592573485148633
HIST2H2BE,PPP2R2B,0.003358966691214329
CTBP1,RP13-616I3.1,0.0033589111487367786
REL,AC002467.7,0.0033585278921781495
TRMT1,SPEF2,0.0033584702733446027
TRMT1,LINC01184,0.0033580947953975562
CTBP1,KLRG1,0.0033578900367442818
NPDC1,ZBTB20,0.003357806419259801
TCF7,CMB9-22P13.1,0.0033577319636711378
HIST2H2BE,ATP2C1,0.003357663845185475
KDM5A,MFAP4,0.003357342942446572
REL,COL6A2,0.0033568090855234565
KDM5A,FCER1A,0.0033564431111740545
KDM5A,BTD,0.003356331714272444
XRCC1,LY6G5C,0.0033554109970633356
XRCC1,A2M,0.0033550392196027372
ELK3,RP5-821D11.7,0.0033549061458218563
MTERF1,RNF138,0.0033548425810847227
CTBP1,TEP1,0.003353767106337165
PPP1R10,NIN,0.00335376481915805
REL,TEP1,0.003353304233928534
KDM5B,FAM168B,0.003353170741122767
SP3,VPS33A,0.0033531469895190643
ELK3,BOLA2B,0.0033526753194697357
IKZF3,TTN-AS1,0.003352562715069864
NFATC2,RP11-380N8.7,0.003352513996806212
TCF7,EFEMP1,0.0033522173683786047
FLI1,WDR4,0.003351539033501293
RNF138,PRRC2B,0.003351415098690773
REL,RP3-325F22.5,0.0033513714984023486
ZNF493,KIAA0040,0.003351360034327206
HOXB2,CFH,0.0033511944928888648
CTBP1,RP5-1136G13.2,0.0033490598665721462
TOB2,MFAP5,0.0033486614577651033
RORA,GCNT1,0.003348059841464092
KLF2,CD247,0.0033477958428022748
ZNF302,CMTM8,0.0033469487172698227
IKZF3,KIF2A,0.0033460074253350456
PBX4,MIR181A1HG,0.0033456438228931774
NPDC1,NECAP1,0.0033456333295156272
FANK1,IGFBP4,0.003345267505969624
ING3,TBP,0.0033451946618815527
RORA,LILRB1,0.003345127462288527
ZNF302,DDX27,0.003344659984988408
CTBP1,LINC00685,0.0033441397555448345
PPP1R10,ZNF717,0.0033438638297792417
REL,ZNF717,0.003343374320552837
RNF138,INO80,0.0033431307209862786
FANK1,NRBF2,0.003343017770332304
IKZF3,MKNK2,0.003342167063212547
RORA,ITGAL,0.0033419960893674144
ELK3,ATAD3C,0.0033408542484032085
NPDC1,RP11-390P24.1,0.0033404977499214904
PPP1R10,RP11-326I11.3,0.0033403978642640247
ID1,ZNF318,0.0033399834719247436
TCF7,C4orf47,0.0033398869245957565
CTBP1,RUNX3,0.0033397305714139005
KDM5A,CEP164,0.0033394543810009473
ZNF302,TINAGL1,0.003339431564392122
REL,RBM23,0.0033392293851239414
ZNF683,G2E3,0.0033387459818477686
TRMT1,MDC1,0.0033384714634034822
XRCC1,IFT80,0.0033379739194698372
ELK3,A1BG-AS1,0.0033375204148129107
DUS3L,PHF21A,0.0033372487250072037
ZNF33A,CCBL1,0.003337108319520441
EIF5A2,ZNF567,0.0033370003703418216
HIST2H2BE,CD1A,0.003335544347299155
KDM5A,MS4A6A,0.003335421029114919
ING3,AC006129.2,0.0033350786119914267
ZFP14,ACOT8,0.0033348366637826034
SP3,HTT,0.003334834050627173
RNF138,RNF125,0.0033347754485380824
RNF138,C16orf54,0.003333791068718142
XRCC1,SETD5,0.003332774331437551
CTBP1,MYO9B,0.0033327119797491446
ID1,TP53I11,0.0033323918946296816
RNF138,PLPP6,0.003332017282666506
ZNF302,ZNF781,0.0033313167512418265
ELK3,RP1-34B20.21,0.0033312110154491347
CHD1,C16orf54,0.0033311159938744428
ZNF302,TNKS,0.0033308682001891247
ZFP14,SNRNP48,0.003330657066330317
ZNF683,PRIMPOL,0.0033302632505723467
ZNF302,NAB1,0.0033300481319975274
ING3,LINC01184,0.0033299492570714813
ZNF33A,KIAA0040,0.0033288508992350405
POU6F1,HERPUD2,0.003328355768425431
JAZF1,NECAP1,0.0033281311433130136
ETS1,FAM63B,0.003328093748990564
NFATC2,GPRIN3,0.003327876608719557
NFATC2,FIZ1,0.003327720631650333
ZNF493,RP11-538P18.2,0.0033276676711594838
PPP1R10,RBM43,0.0033272651465681333
CHD1,U2AF1,0.0033270688870613166
ELK3,PMEL,0.0033258502372947975
REL,CD28,0.003325214724988683
PPP1R10,AC016831.7,0.0033233913741353934
KDM5A,SAMD3,0.00332335180371798
NFATC2,PDE4B,0.0033229844418836522
NPDC1,S100A5,0.0033226900331850637
HOXB2,KCTD10,0.003322682048280688
PBX4,WWP1,0.003322253241587688
NPDC1,MAP3K3,0.0033217177389043137
ELK3,GNL3L,0.003321410312293898
TCF7,C8orf44,0.0033212690796937876
ZNF302,PI16,0.0033208393072508306
PPP1R10,RMRP,0.0033206078186331814
IKZF3,AC009403.2,0.0033204641479239513
IKZF3,TINAGL1,0.00332020777116876
NPDC1,RP11-326C3.11,0.003319297509875098
ZNF341,SUPT5H,0.003319220745423797
HIST1H2BN,OAS2,0.0033192160932926738
ZNF302,AMIGO2,0.003318099249032998
TOB2,JADE2,0.0033175767274228074
JAZF1,LINC00685,0.0033159722445161924
ID1,RGS5,0.0033157609167575207
HIST1H2BN,HIST1H3H,0.0033155563667884866
NFATC2,OSBPL3,0.0033155188814366957
RNF138,IFT80,0.003315218507472615
ZNF791,CD1E,0.003314945568860596
IKZF3,FBRS,0.003314942689936517
TOB2,ZNF350,0.0033146857529790853
NPDC1,ZNF791,0.0033145368919224477
FANK1,TRIM16,0.003314428396799526
ARFGAP1,TAF8,0.0033142271703519273
XRCC1,C1R,0.0033139237092096345
NFATC2,C11orf21,0.003313459778047429
ZFP14,MYH11,0.003312821521233414
TRMT1,TAF3,0.0033128034956923275
PBX4,HPCAL1,0.0033123738098179093
TRMT1,RP11-356J5.12,0.0033122818029874893
HOXB2,MNDA,0.003311772195845318
PPP1R10,MTX3,0.003311528438261524
PPP1R10,PSEN1,0.0033109623124641975
PHF21A,BRAF,0.003310818885574384
TCF7,NPAT,0.003310419261830145
HIST1H2BN,TIAM1,0.0033103374647803848
TCF7,CCR2,0.0033094580423646473
ZFP14,IDNK,0.0033093052808747065
PPP1R10,MRPS10,0.0033091085095969205
ZNF451,FO538757.2,0.003309097110198617
ZNF302,RP11-326I11.3,0.0033090113485681463
TCF7,TOR3A,0.003308997226196941
RNF138,LST1,0.0033080146685690263
ZFP14,AAK1,0.0033080044892766984
KDM5B,DDX10,0.003306891185593265
ELF1,HOXB-AS1,0.003306506318956559
IKZF3,SLC25A28,0.0033064489681594914
FLI1,C2orf47,0.0033059805261616824
REL,AKIRIN1,0.003305662094877605
ING3,NAPA-AS1,0.003305660756393869
REL,SLAMF7,0.0033056558517169914
HIST1H2BN,MIR222HG,0.0033054760660063826
KDM5A,ZHX2,0.003305174471228869
NPDC1,SPAG9,0.0033050919675137796
KDM5A,SFMBT1,0.003305070432708458
ZNF302,IL2RA,0.0033047031584089327
FLI1,SP3,0.0033041170827174536
TRMT1,RAB4B,0.0033040260132056985
IKZF3,MTRNR2L8,0.003303916353003618
XRCC1,C16orf54,0.0033030735225433646
ZFP14,SERPING1,0.0033030446745664706
NFATC2,MKLN1,0.003302912537656522
KDM5B,TBC1D23,0.0033024816373851164
ZNF302,A2M,0.0033023973544372806
HIST2H2BE,SETDB2,0.0033021460337574167
RNF138,PRR4,0.003301470459133619
ELF1,XAB2,0.003301404431704985
FLI1,RP11-357H14.17,0.003301402909427329
FLI1,RP11-214O1.2,0.0033010221325173706
ZNF302,TIAM1,0.003299143508703017
HOXB2,POT1,0.0032989528571586895
CTBP1,PPIP5K2,0.0032986267441215997
IKZF3,FGD3,0.0032978074889051523
SPATS2,DGKZ,0.003297010797627985
ZNF267,PPCDC,0.003296481495065699
ZNF451,AP5M1,0.0032944969387395115
ARFGAP1,HIST2H2BE,0.003293549188098364
FANK1,HIST1H2AC,0.003293514057703976
ZNF683,PASK,0.0032929932119209553
IKZF3,STMN2,0.0032929731171781828
ZNF33A,PTPN22,0.0032928616548395908
HIST2H2BE,SSH1,0.003292743480328521
PBX4,KDM4C,0.0032923677072944934
ZFP14,MIER3,0.003291170565512256
ZNF493,CRYAB,0.0032902677232901465
AGAP2,HIST1H2BG,0.0032893641467086473
NFATC1,MPZL3,0.0032891027912167695
JAZF1,RP11-458J1.1,0.003289063904138456
NPDC1,STX12,0.0032883555787132663
ETS1,ANKRD13D,0.003287802686863301
ZFP14,MLLT10,0.003287672662861254
JAZF1,FAM168A,0.0032873003378626735
CTBP1,IGFBP4,0.003286962648756011
IKZF3,IPO4,0.003286887750026608
DUS3L,PTPRS,0.0032868317879799834
ZNF451,RP11-960L18.1,0.0032865786070023738
ZNF26,PECR,0.0032861352029579937
CTBP1,ARHGEF26,0.0032855491606535972
ZNF451,PSMG3-AS1,0.0032854041623356623
TOB2,AC062029.1,0.0032853890696932083
NPDC1,PTN,0.003285261356973431
KLF2,TOB1,0.0032850511127185335
REL,SP3,0.0032844606209101786
ING3,AARS,0.0032836830531619288
ZNF683,CASK,0.0032833313630935288
FANK1,MIA3,0.0032831998960654142
PHF21A,ZBED4,0.003282683346917904
IKZF3,RP11-823E8.3,0.00328252878255789
RORA,KIAA0586,0.003281907519987048
NFATC2,FBXW4,0.003281425927581079
ZBTB49,RP11-298J20.3,0.0032810556830216503
RORA,OGT,0.0032809717026433373
REL,MEOX2,0.003280366629089502
KDM5B,COL1A2,0.003280158122858837
ZNF493,TMEM198,0.0032800769770807456
SP3,PREX1,0.003279391513528904
ELK3,IFT88,0.003279252098180279
ID1,RENBP,0.003278534609970867
ELK3,GADD45G,0.003278480776660972
IKZF3,DHRS12,0.003278275086215264
TOB2,C9orf40,0.0032771514708535366
ZNF33A,ATP6V1H,0.0032762083857623865
ZNF302,MTRR,0.003275046706234569
REL,EGR2,0.003274670676822409
ELK3,NCAPD2,0.003274559456511156
CTBP1,TINAGL1,0.0032742348154660593
PBX4,RGS18,0.0032740016086599284
RORA,CCL28,0.0032738276937297217
ING3,FGFBP2,0.0032737402829431748
RORA,FGFBP3,0.0032732676290028197
CHD1,CLSTN3,0.003273017651670558
TOB2,RP11-83A24.2,0.003272993471895113
ZNF493,PTPN22,0.003272295983677095
ZNF451,LINC00685,0.003271039219779395
ELF1,SERPINF1,0.0032705293946603247
POU6F1,MINA,0.0032702982621339687
FANK1,RP11-660L16.2,0.003270268506097095
FLI1,ZFC3H1,0.0032698106262732682
ZNF33A,REXO1,0.0032693651629484557
DBP,FAM126B,0.0032692630434887036
R3HDM2,ZNF430,0.0032681822533030765
TCF7,FGFBP3,0.003267440412483764
PPP1R10,DNAJC5,0.0032671675774049247
NR4A1,PRR7,0.0032668399245133683
ZNF493,LILRB3,0.0032663988605326193
RORA,MAL,0.0032659416363555057
TCF7,TMEM161B,0.0032657959254384222
HIST2H2BE,MAP3K8,0.0032648996605050182
TFEB,EPB41L4A-AS1,0.0032646585572117695
PPP1R10,CEP120,0.0032646258020441773
REL,ANKRD36,0.003263839428863307
FANK1,MAP3K8,0.003263023045934456
IKZF3,PECR,0.0032623516310298995
ID1,RP13-616I3.1,0.003262219241741984
HIST1H2BN,MAP3K12,0.0032618027651819853
NPDC1,WRNIP1,0.003261713015687495
NPDC1,AKAP10,0.003261700197931277
RORA,PRR4,0.0032615669559062418
NPDC1,SLC5A2,0.0032614254349692617
KDM5A,HCFC1-AS1,0.0032612951802885636
R3HDM2,CEBPE,0.0032607478283759243
ELK3,SPINK2,0.003260278274709967
FLI1,RASD1,0.0032601527312475535
PBX4,JHDM1D-AS1,0.0032600174156281908
XRCC1,SP140,0.003259894508419482
ZNF33A,MAN2A1,0.003259628766491623
HIST1H2BN,TRPM7,0.003259390054228602
ZNF493,SPATS2,0.003259178817973072
ZNF451,PLPP6,0.0032586840837087955
SPATS2,LINC00944,0.0032584105240491966
ING3,DIEXF,0.003257341795692505
FLI1,TRIM16,0.0032569842101754657
CENPB,TXNDC11,0.003256708939536794
FANK1,CPE,0.0032565572435510424
IKZF3,IFI44,0.00325653317429547
ZNF451,TRIM13,0.003256495439535811
ELK3,RP11-473M20.16,0.0032564891103330244
ID1,SAMD3,0.0032559317965280476
REL,RP11-443B7.2,0.0032552345807234087
ING3,ASXL2,0.00325519843402075
IKZF3,OSER1,0.0032547150110347842
ETS1,UHRF1BP1L,0.0032540645530690936
XRCC1,TMEM87B,0.003253805721546257
FLI1,RBBP5,0.003253282352923539
PPP1R10,CD160,0.0032528809533191793
NFATC2,RP11-357H14.17,0.003252756758600556
TCF7,LRIF1,0.0032526634402938784
TCF7,DYNC2H1,0.0032526385145265685
ZNF451,RGS18,0.003252462416947483
SP3,FAM219A,0.0032522683901134624
TOB2,GPR18,0.003251721302397667
ZNF672,DNASE1,0.003251492754696428
CTBP1,LINC01138,0.0032514116776640196
TCF7,APAF1,0.0032511772750463386
CHD1,SP3,0.0032510174131228
NFATC2,ZNF548,0.0032510002885581743
KDM5A,KANSL1-AS1,0.003250136186088047
TCF7,ZNF836,0.0032499825422572636
NPDC1,KIAA0586,0.0032484535798148807
NPDC1,DDX60L,0.0032478866938185314
HIST1H2BN,PGPEP1,0.0032473347143520204
PPP1R10,WDR5B,0.003247327921127263
ZNF493,FAM126B,0.003246907422509857
SP3,SSH1,0.0032463797747291252
RORA,USP9X,0.0032462249707697188
ELK3,ANKRD13D,0.0032457881004143013
ELF1,CCL1,0.003245652077411115
NR4A1,VPS33A,0.00324541085647905
ZNF302,TNXB,0.0032449498695887573
ZFP14,LAG3,0.0032443010214194055
CTBP1,COL3A1,0.0032437715101440888
FLI1,DPH7,0.0032429026865412333
ZFP14,SPON2,0.0032423199274247837
RORA,DYNC2H1,0.0032422870375887437
NFATC1,GZMH,0.003241442754071461
PBX4,OMA1,0.0032410897749160688
PPP1R10,FRY-AS1,0.003241049712112557
FANK1,XRCC1,0.003240947336000914
IKZF3,GCHFR,0.003240684790191786
KDM5A,COL6A2,0.003240521504713281
HIST1H2BN,NUDT17,0.0032402097629290892
NFATC2,SBSN,0.003240179982257394
KDM5A,COL1A1,0.003238952337237592
ZNF426,GIMAP1,0.0032388231486390503
PBX4,ZNF793-AS1,0.003238802090067602
KDM5B,UBE3A,0.0032374516831207675
CTBP1,NFAT5,0.0032373144606313332
R3HDM2,CMC1,0.003237311838899785
TRMT1,CRYAB,0.0032369619601060914
RORA,BTN3A1,0.0032368861937603736
ING3,RP4-605O3.4,0.0032367531955799687
TRMT1,DPH7,0.003236703570082005
RORA,S100A5,0.0032361518181217323
NFATC1,TRMT1,0.0032361054686724437
HIST1H2BN,FAM118A,0.0032357292341795023
HIST2H2BE,TNRC6B,0.0032357010726057275
ZFP14,MNDA,0.0032351671157680303
HIST2H2BE,MBD1,0.0032349631868501916
FANK1,LCE1C,0.0032349061325384083
ELK3,NFATC1,0.00323447742251375
ZSCAN31,IARS2,0.0032330490849271708
IKZF3,RP11-326I11.3,0.003231434521093614
ELF1,COL17A1,0.0032313146107295666
DBP,GMDS,0.0032306922968989658
NFATC2,TEP1,0.0032300191902529074
TCF7,LINC01138,0.0032290918134006224
REL,SERPINF1,0.003229028145385267
TCF7,PSMG3-AS1,0.0032290263252813534
RNF138,LOR,0.003228336520655766
CHD1,LINC01138,0.003227859728326698
KDM5A,ZMYM5,0.003227119251283476
ZNF267,RP11-467L13.7,0.003225761291010406
TCF7,MYB,0.003225581424506202
SP3,IGFBP6,0.0032248745148409485
ZFP14,SLFN5,0.0032243504267672834
KDM5A,MYLIP,0.0032237783113477185
NFATC2,LINC00869,0.003223155271601318
TOB2,ANAPC2,0.003222945923342113
ZNF764,PARVG,0.003222791852987113
RNF138,SYNC,0.003222578503506641
KDM5A,ARHGAP12,0.0032220828270798966
PBX4,MTX3,0.0032219390726000146
PPP1R10,NAPEPLD,0.003221559650406226
NPDC1,FABP4,0.003221440661236496
RNF138,DHX40,0.0032212826625348996
CTBP1,RP11-83A24.2,0.0032212549460162317
FANK1,LILRB1,0.0032207873637451153
JAZF1,ARHGEF19,0.003220753762397611
ZNF451,SIAH1,0.003220661012450418
NFATC2,ADCY7,0.003219921539629474
TRMT1,CYB561D2,0.0032198869732452955
ELF1,RNF144A,0.003219435339251464
HIST1H2BN,CD300A,0.0032193758439380466
HOXB2,THUMPD3-AS1,0.0032192713498125245
RUNX2,RP11-467L13.7,0.0032186453303081836
ZNF302,PLEKHM2,0.003218344818320184
KLF2,TRIM39,0.0032181616158036496
FLI1,RP3-486I3.7,0.0032180289110900445
FLI1,OSER1,0.003217230573794191
KLF2,NRBF2,0.0032171740154738233
RORA,CYBRD1,0.0032169961886238402
CHD1,HSD17B7,0.0032167077586858434
